Points
Rue du Fond du Maréchal
N93 - Rue Alfred Junne
Place du Bia Bouquet
Chemin de la Plaine
N4 - Rue Alfred Junne
Avenue d'Ecolys
Rue de la Sapinette
Nouvelle route de Suarlée
Rue de Visé
Rond-point-Rue de Visé
Pont de Wandre
Rue de Visé-Avenue de l'Indépendance
Rue de Visé-Rue de la Colline
Rue Auguste Ponson
Rue de Vis
Rue de Hermée
Rue Charlemagne
Place Havart
Rue Marexhe
Rue du 3 Juin
Place de Lille
Rue Minjean
Rue de Roubaix
Rond-point de l'Europe
Rue de la Culture
E42 sortie 34
Chaussée de Lannoy
Avenue de Maire
Quai Dumon
Rue Bonne Maison
Quai Notre-Dame
Rue Saint Eleuthère
Rue du Bosquet
Pont du Pape
Avenue Baudouin
Rue des bosquets
Boulevard Baudouin 1er
Avenue Albert Einstein
Rue de Rodeuhaie
Rue Borchamps
Rue du Maquis
Paradis des Chevaux
Rue du Commerce
Rue du Saint-Esprit
Rond point Pirire
Rue Victor Libert
Avenue de l'Industrie
Pont de l'Europe
Pont d'Ampsin
Rue des Bons
Rue Croix Rouge
Rue Jean Jaures
Rue Poissonrue
Rond-point Avenue Delchambre
Rue des abattoirs
Place Mc Auliffe
Route d'Assenois
Rue du Fortin
Porte de Trèves
Route de Clervaux
Rue de la Fagne d'Hi
Simarstrasse
Laschetsrtasse
Villers
Werthplatz (Marché)
Hochstrasse
Rond-point Rotenbergplatz
Rue du Minerai
Buschbergerweg
Chemin Vert
Rue de l'Abbaye
Rue de Binche
Rue Hayettes
Rue des Viviers
Rue Poire d'Or (Renault)
Rond-point Poire d'or
Boulevard Sainctelette
Avenue Wilson
R5 (Jemappes)
E 42 (Pont)
Rue Emile Vandervelde
Rue du Pavillon (Van Gogh)
J Wauters
Rue Poire d'Or
Rue Ferrer (Lampe mineur)
Place Louise
Grand Route (feu)
Place des Chasseurs à Pied
Rue des Sandrinettes
Poire d'or
Rue de la Poire d'Or
Rond-point de Neufchâteau
Eglise Saint Martin
Palais de justice
Rue des Déportés (Hôpital)
Quartier Galgenberg
Cité Patton
Carrefour de Stockem
Avenue de la Gare (Gare)
N4 - Rond-point E42 Sortie N°12
Chaussée de Nivelles
Rue Nélis
Rue des Champs
Allée des Cerisiers
Chaussée de Waterloo
Square du souvenir
Rue Chafnay
Rond-point Pont Barrage
Rue de Visé-Rue de Meuse
Pont Marexhe
Rue Clawenne
Place d'Elmer
Rue Ladjet
Rue de Meuse Rond-point Rue de Visé
Rue Delvaux
Place Mathieu Bodson
Place de Geer
Rue du Couvent-Beyne
Rue du Crucifix
Rond-point Basse Campagne
Rue Saint-Lambert
Rue Louis Demeuse
Avenue Albert 1er
Rue d'Elmer
Rue Saint-Jaques
Rue de l'Escalette
Rue Frinoise
Boulevard Léopold
Rue Jean Cousin
Rue du Petit
Quai des Salines
Avenue des frères
Rue St Eleuthère
Rue de l'Yser
Rue Georges Rodenbach
Rue des sœurs noires
Boulevard de Wallonie
Chaussée Lacroix
Avenue Albert
Boulevard du sud
Rond-point N4 -Rue Laid
Rue Fond Des Més
Rue de la baraque
Rue Henrotin
Rempart des Jésuites
Rue de la Carrière
Rue de la Plovinète
Rue du Luxembourg
Rue Américaine
N4 (Hollogne - Waha)
Chemin Saint-Antoine
Rue Martine
Porte des Aveugles
Chaussée de Liège
Enfants Avenue de la Croix-Rouge
Rue Neuve
Les Golettes
Avenue des Fossés
Avenue de la Croix-Rouge
Echangeur N4
Rue du marché couvert
E25 Echangeur N4
Rue du Sablon
Rond-point terrain foot
Rond-point du Seminaire
Route de Wiltz (feu)
Rue du vivier
Allée des Saules (Baelen)
Frankendelle
E40
Bellmerin (IRMEP)
Noretherstrasse
Judenstrasse
Chemin des Tilleuls
Oberste Heide
Rue de Lobbes
Place de Thuin
Rue Georges Marcelle
Roi des belges
Rue de la Grattière
Rue à Dettes
Rue du Château
Rue Hector Delanois
Rond-point Canal
Digues de Cuesmes
Rue Chisaire
Rue du Plan Incliné
R5 (Cuesmes)
E42 (Ghlin)
Chemin de l'Inquiètude
Rue de l'Etang Derbaix
Avenue d'Hyon
Rue de la Sucrerie
Rue de la Liberté
Rue Adolphe Pecher
Ring Sainctelette
Boulevard John Fitzgerald Kennedy
Avenue Jemappes
Rue de L'Epargne
Place de L'Yser
Rue Reuter
Places des Chasseurs ardennais
Rue des déportés (feu)
Route de Neufchâteau
Avenue de Longwy
Rue du Clair Val
Avenue Joseph Abras
Rue Mazy
Rue Leblanc
Avenue Pochet
Place Borlée
Rue des Cerisiers
Rue Pont de Wandre
Avenue de Lille-Pont Atlas
Quai de Wallonie
E25 (Wandre)
Rue de Visé 
Voye des Cotch
 Rue Pokietonov
E25 (Georges Truffaut)
Avenue de l'Europe
Rond-point Jean Hermesse
Rond-point rue du Vicinal
Rond-point Louis de Meuse
Avenue de l'Indépendance - Rue Pont de Wandre
Rond-point Coronmeuse
Rue Francisco Ferrer
Rue Arnold Delsupexhe
Rue du Pont de Wandre
Chaussée de Lille
Rue de la Terre à Brique
Rue du Cygne
Rue de Pont
Rue des Corriers
Rue Vauban
Maire Quai des Salines
Boulevard Delwaert
Rimbaut Rue Rogier
Rue Joseph Hoyois
Rue Saint-Jacques
Rue R. Campin
Rue des augustins
Avenue de Troyes
Rue des Sports
Rue des Fusilliés
Einstein E411 (Louvain-La-Neuve)
N238 - Rond-point Boulevard Baudouin 1er
Burniat Avenue lenoir
E411 Wavre
Rue Fond Cattelain
Boulevard du Brabant Wallon
Chaussée de Rochefort
Rue de Nérette
Avenue de la Toison d'Or
Rue de Bastogne
Chaussée de l'Ourthe
Rue des 3 Bosses
Vieille route de Liège
Rue Wehairon
Gare de Huy
Rond-point de l'Industrie
Rue Bastin
Rond-point
Rue D'Italie
Quai d'arona 
Rte de Marche
Rond-point Route de Wiltz
Place Mac Auliffe
Route de Houffalize
Rue de la Chapelle
Route de Marche
Steinrich (Membach)
Haasstrasse
Elsaute
Olengraben
Bahnhostesse
Rathausplatz (Maison Communale)
Rue de l'Eglise
Rotenberg
Rue Crombouly
Rue d'Anderlues
Rue Albert 1er
Chaussée de Mons
Rue Vanériau
Rond-point De Gaulle
Ring gare Mons
Rue des Juifs
Place de Cuesmes
Rue de Framaries
Place Warocque
Avenue des Bassins
Boulevard Elisabeth (Baïonnette)
Rue Grand Courant
Rue de la Licorne
Avenue des Frères Orban
Ring - Dolez
Place de Flandres
Boulevard CharlesQuint (GARE)
Avenue Hyon
Rue bertaimont
Boulevard Dolez (machine à eau)
Rond-point des Fusillés
Avenue de la gare
Rue Goffaux
Avenue Nothomb
Rond-point Viville
